Country,Year,Type,Value,Sector,Dept,Programme,Name,Notes,Change,
Papua New Guinea,2013,aggr,0.0,Education,236,2361,"Research, Science & Technology Council",,,
Papua New Guinea,2013,aggr,0.0,Education,236,2362,2013 Joint Understanding: Rehabilitation of UPNG,,,
Papua New Guinea,2013,aggr,0.0,Education,236,2363,West Pacific University,,,
Papua New Guinea,2013,aggr,0.0,Education,236,2364,Science Research Council,,,
Papua New Guinea,2013,aggr,0.0,Education,236,2365,National Open University,,,
Papua New Guinea,2013,aggr,5910.0,Education,236,2366,Office of Higher Education,,,
Papua New Guinea,2013,aggr,280.0,Education,236,2367,Minister's Admin Support Services,,,
Papua New Guinea,2013,aggr,39240.5,Education,236,2368,Tertiary Educn Study Assistance Scheme,,,
Papua New Guinea,2013,aggr,6120.0,Education,236,2369,National Scholarships Scheme,,,
Papua New Guinea,2013,aggr,20000.0,Education,236,23691,Trade Skills Scholarship,,,
Papua New Guinea,2013,aggr,0.0,Education,236,23692,Infrastructure & Rehabilitation & Recapitalisation,,,
Papua New Guinea,2013,aggr,0.0,Education,236,23693,OHE ICT Improvement Project,,,
Papua New Guinea,2014,aggr,1051.7,Education,236,2361,"Research, Science & Technology Council",,,
Papua New Guinea,2014,aggr,40647.0,Education,236,2362,2013 Joint Understanding: Rehabilitation of UPNG,,,
Papua New Guinea,2014,aggr,80876.0,Education,236,2363,West Pacific University,,,
Papua New Guinea,2014,aggr,6000.0,Education,236,2364,Science Research Council,,,
Papua New Guinea,2014,aggr,5000.0,Education,236,2365,National Open University,,,
Papua New Guinea,2014,aggr,5194.5,Education,236,2366,Office of Higher Education,,,
Papua New Guinea,2014,aggr,301.7,Education,236,2367,Minister's Admin Support Services,,,
Papua New Guinea,2014,aggr,40017.1,Education,236,2368,Tertiary Educn Study Assistance Scheme,,,
Papua New Guinea,2014,aggr,6120.0,Education,236,2369,National Scholarships Scheme,,,
Papua New Guinea,2014,aggr,15000.0,Education,236,23691,Trade Skills Scholarship,,,
Papua New Guinea,2014,aggr,10000.0,Education,236,23692,Infrastructure & Rehabilitation & Recapitalisation,,,
Papua New Guinea,2014,aggr,,Education,236,23693,OHE ICT Improvement Project,,,
Papua New Guinea,2012,aggr,83287.1,Education,236, ,Office of Higher Education,,,
Papua New Guinea,2014,aggr,210208.0,Education,236,,Office of Higher Education,,1.9,
Papua New Guinea,2013,aggr,71550.5,Education,236,,Office of Higher Education,,-0.1,
Papua New Guinea,2012,aggr,1731.2,Education,237,2371,PNG National Commission for UNESCO,,,
Papua New Guinea,2012,aggr,9.0,Education,237,2372,Education Affairs,,,
Papua New Guinea,2012,aggr,16.5,Education,237,2373,Science Affairs,,,
Papua New Guinea,2012,aggr,19.6,Education,237,2374,Culture & Heritage Affairs,,,
Papua New Guinea,2012,aggr,15.8,Education,237,2375,Communication & Information Affairs,,,
Papua New Guinea,2012,aggr,171.9,Education,237,2376,Corporate Affairs - UNESCO,,,
Papua New Guinea,2013,aggr,1848.4,Education,237,2371,PNG National Commission for UNESCO,,,
Papua New Guinea,2013,aggr,10.7,Education,237,2372,Education Affairs,,,
Papua New Guinea,2013,aggr,11.5,Education,237,2373,Science Affairs,,,
Papua New Guinea,2013,aggr,11.5,Education,237,2374,Culture & Heritage Affairs,,,
Papua New Guinea,2013,aggr,18.5,Education,237,2375,Communication & Information Affairs,,,
Papua New Guinea,2013,aggr,203.6,Education,237,2376,Corporate Affairs - UNESCO,,,
Papua New Guinea,2014,aggr,132.0,Education,237,2371,PNG National Commission for UNESCO,,,
Papua New Guinea,2014,aggr,40.0,Education,237,2372,Education Affairs,,,
Papua New Guinea,2014,aggr,45.0,Education,237,2373,Science Affairs,,,
Papua New Guinea,2014,aggr,45.0,Education,237,2374,Culture & Heritage Affairs,,,
Papua New Guinea,2014,aggr,35.0,Education,237,2375,Communication & Information Affairs,,,
Papua New Guinea,2014,aggr,1821.6,Education,237,2376,Corporate Affairs - UNESCO,,,
Papua New Guinea,2012,aggr,1964.0,Education,237, ,PNG National Commission fo UNESCO,,,
Papua New Guinea,2014,aggr,2118.6,Education,237,,PNG National Commission fo UNESCO,,0.0,
Papua New Guinea,2013,aggr,2104.2,Education,237,,PNG National Commission fo UNESCO,,0.1,
Papua New Guinea,2012,aggr,6075.9, Health ,240,2401,Disease Control,,,
Papua New Guinea,2012,aggr,859.3, Health ,240,2402,Environmental Health and Water Supply,,,
Papua New Guinea,2012,aggr,2166.3, Health ,240,2403,Family Health Services,,,
Papua New Guinea,2012,aggr,670.7, Health ,240,2404,Health Promotion and Education,,,
Papua New Guinea,2012,aggr,27909.4, Health ,240,2405,Human Resource Development,,,
Papua New Guinea,2012,aggr,121667.6, Health ,240,2406,Medical Supplies and Equipment,,,
Papua New Guinea,2012,aggr,0.0, Health ,240,2407,Rural Health Support Services,,,
Papua New Guinea,2012,aggr,51926.3, Health ,240,2408,Top Management and General Administration,,,
Papua New Guinea,2012,aggr,30364.5, Health ,240,2409,Urban Health Facilities,,,
Papua New Guinea,2012,aggr,0.0, Health ,240,24091,Hiv / Aids,,,
Papua New Guinea,2012,aggr,6959.8, Health ,240,24092,Rural Health Support Services,,,
Papua New Guinea,2013,aggr,7232.8, Health ,240,2401,Disease Control,,,
Papua New Guinea,2013,aggr,1208.7, Health ,240,2402,Environmental Health and Water Supply,,,
Papua New Guinea,2013,aggr,3016.4, Health ,240,2403,Family Health Services,,,
Papua New Guinea,2013,aggr,23002.8, Health ,240,2404,Health Promotion and Education,,,
Papua New Guinea,2013,aggr,33715.1, Health ,240,2405,Human Resource Development,,,
Papua New Guinea,2013,aggr,164695.4, Health ,240,2406,Medical Supplies and Equipment,,,
Papua New Guinea,2013,aggr,0.0, Health ,240,2407,Rural Health Support Services,,,
Papua New Guinea,2013,aggr,94049.8, Health ,240,2408,Top Management and General Administration,,,
Papua New Guinea,2013,aggr,33220.0, Health ,240,2409,Urban Health Facilities,,,
Papua New Guinea,2013,aggr,38292.0, Health ,240,24091,Hiv / Aids,,,
Papua New Guinea,2013,aggr,24330.2, Health ,240,24092,Rural Health Support Services,,,
Papua New Guinea,2014,aggr,9373.3, Health ,240,2401,Disease Control,,,
Papua New Guinea,2014,aggr,1459.0, Health ,240,2402,Environmental Health and Water Supply,,,
Papua New Guinea,2014,aggr,3039.0, Health ,240,2403,Family Health Services,,,
Papua New Guinea,2014,aggr,5989.2, Health ,240,2404,Health Promotion and Education,,,
Papua New Guinea,2014,aggr,45446.0, Health ,240,2405,Human Resource Development,,,
Papua New Guinea,2014,aggr,192565.2, Health ,240,2406,Medical Supplies and Equipment,,,
Papua New Guinea,2014,aggr,65236.0, Health ,240,2407,Rural Health Support Services,,,
Papua New Guinea,2014,aggr,165281.3, Health ,240,2408,Top Management and General Administration,,,
Papua New Guinea,2014,aggr,30157.3, Health ,240,2409,Urban Health Facilities,,,
Papua New Guinea,2014,aggr,118226.0, Health ,240,24091,Hiv / Aids,,,
Papua New Guinea,2014,aggr,29489.9, Health ,240,24092,Rural Health Support Services,,,
Papua New Guinea,2012,aggr,248600.0, Health ,240,,Dept of Health,,,
Papua New Guinea,2014,aggr,666262.0, Health ,240,,Dept of Health,,0.6,
Papua New Guinea,2013,aggr,422763.0, Health ,240,,Dept of Health,,0.7,
Papua New Guinea,2012,aggr,87946.4, Health ,241,2412,Church Health Services,,,
Papua New Guinea,2012,aggr,301934.1, Health ,241,2413,Hospital Services,,,
Papua New Guinea,2012,aggr,43692.4, Health ,241,2414,Provincial Health Authority,,,
Papua New Guinea,2013,aggr,94420.0, Health ,241,2412,Church Health Services,,,
Papua New Guinea,2013,aggr,336803.8, Health ,241,2413,Hospital Services,,,
Papua New Guinea,2013,aggr,79329.4, Health ,241,2414,Provincial Health Authority,,,
Papua New Guinea,2014,aggr,106300.0, Health ,241,2412,Church Health Services,,,
Papua New Guinea,2014,aggr,407588.8, Health ,241,2413,Hospital Services,,,
Papua New Guinea,2014,aggr,84712.5, Health ,241,2414,Provincial Health Authority,,,
Papua New Guinea,2012,aggr,433572.9, Health ,241,,Hospital Management Services,,,
Papua New Guinea,2014,aggr,598601.3, Health ,241,,Hospital Management Services,,0.2,
Papua New Guinea,2013,aggr,510553.2, Health ,241,,Hospital Management Services,,0.2,
Papua New Guinea,2013,aggr,94437.4,Social,242,,Department for Community Development,,,
Papua New Guinea,2012,aggr,22067.3,Social,242,,Department for Community Development,,,
Papua New Guinea,2014,aggr,126473.6,Social,242,,Department for Community Development,,,
Papua New Guinea,2012,aggr,857.4,Social,242,2421,Civil Registration Services,,,
Papua New Guinea,2012,aggr,1187.6,Social,242,2422,Support for Persons and Groups With Special Needs,,,
Papua New Guinea,2012,aggr,0.0,Social,242,2423,Community Development Services,,,
Papua New Guinea,2012,aggr,1750.1,Social,242,2424,Expansion of Women's Role in Development,,,
Papua New Guinea,2012,aggr,2592.6,Social,242,2425,Films Publications Regulations and Classifications,,,
Papua New Guinea,2012,aggr,257.8,Social,242,2426,Human Rights Desk,,,
Papua New Guinea,2012,aggr,2510.0,Social,242,2427,Non-Government Organisations,,,
Papua New Guinea,2012,aggr,8455.8,Social,242,2428,Top Management and General Administration,,,
Papua New Guinea,2012,aggr,456.0,Social,242,2429,Ministerial Services,,,
Papua New Guinea,2012,aggr,4000.0,Social,242,24291,Welfare Services,,,
Papua New Guinea,2013,aggr,1061.2,Social,242,2421,Civil Registration Services,,,
Papua New Guinea,2013,aggr,1368.1,Social,242,2422,Support for Persons and Groups With Special Needs,,,
Papua New Guinea,2013,aggr,53361.0,Social,242,2423,Community Development Services,,,
Papua New Guinea,2013,aggr,9355.3,Social,242,2424,Expansion of Women's Role in Development,,,
Papua New Guinea,2013,aggr,1475.3,Social,242,2425,Films Publications Regulations and Classifications,,,
Papua New Guinea,2013,aggr,626.5,Social,242,2426,Human Rights Desk,,,
Papua New Guinea,2013,aggr,18062.0,Social,242,2427,Non-Government Organisations,,,
Papua New Guinea,2013,aggr,8912.0,Social,242,2428,Top Management and General Administration,,,
Papua New Guinea,2013,aggr,216.0,Social,242,2429,Ministerial Services,,,
Papua New Guinea,2013,aggr,0.0,Social,242,24291,Welfare Services,,,
Papua New Guinea,2014,aggr,1093.6,Social,242,2421,Civil Registration Services,,,
Papua New Guinea,2014,aggr,1377.3,Social,242,2422,Support for Persons and Groups With Special Needs,,,
Papua New Guinea,2014,aggr,58039.0,Social,242,2423,Community Development Services,,,
Papua New Guinea,2014,aggr,27309.5,Social,242,2424,Expansion of Women's Role in Development,,,
Papua New Guinea,2014,aggr,1481.6,Social,242,2425,Films Publications Regulations and Classifications,,,
Papua New Guinea,2014,aggr,599.0,Social,242,2426,Human Rights Desk,,,
Papua New Guinea,2014,aggr,24000.0,Social,242,2427,Non-Government Organisations,,,
Papua New Guinea,2014,aggr,7353.1,Social,242,2428,Top Management and General Administration,,,
Papua New Guinea,2014,aggr,220.5,Social,242,2429,Ministerial Services,,,
Papua New Guinea,2014,aggr,5000.0,Social,242,24291,Welfare Services,,,
Papua New Guinea,2013,aggr,1379.9,Social,243,,National Volunteer Services,,,
Papua New Guinea,2012,aggr,1307.3,Social,243,,National Volunteer Services,,,
Papua New Guinea,2014,aggr,1246.2,Social,243,,National Volunteer Services,,,
Papua New Guinea,2013,aggr,43353.1,Economic/Agriculture,245,,Department of Environment & Conservation,,,
Papua New Guinea,2012,aggr,14257.7,Economic/Agriculture,245,,Department of Environment & Conservation,,,
Papua New Guinea,2014,aggr,51858.6,Economic/Agriculture,245,,Department of Environment & Conservation,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,245,2451,Climate Change and Environment Sustainability,,,
Papua New Guinea,2012,aggr,5562.0,Economic/Agriculture,245,2452,Environment Protection & Pollution Control,,,
Papua New Guinea,2012,aggr,6582.2,Economic/Agriculture,245,2453,General Administration,,,
Papua New Guinea,2012,aggr,956.2,Economic/Agriculture,245,2454,Nature Conservation & Wildlife Protection Services,,,
Papua New Guinea,2012,aggr,1157.3,Economic/Agriculture,245,2455,Policy Co-ordination and Evaluation,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,245,2451,Climate Change and Environment Sustainability,,,
Papua New Guinea,2013,aggr,13428.7,Economic/Agriculture,245,2452,Environment Protection & Pollution Control,,,
Papua New Guinea,2013,aggr,5031.4,Economic/Agriculture,245,2453,General Administration,,,
Papua New Guinea,2013,aggr,23660.6,Economic/Agriculture,245,2454,Nature Conservation & Wildlife Protection Services,,,
Papua New Guinea,2013,aggr,1232.4,Economic/Agriculture,245,2455,Policy Co-ordination and Evaluation,,,
Papua New Guinea,2014,aggr,5000.0,Economic/Agriculture,245,2451,Climate Change and Environment Sustainability,,,
Papua New Guinea,2014,aggr,3803.6,Economic/Agriculture,245,2452,Environment Protection & Pollution Control,,,
Papua New Guinea,2014,aggr,16164.7,Economic/Agriculture,245,2453,General Administration,,,
Papua New Guinea,2014,aggr,25441.2,Economic/Agriculture,245,2454,Nature Conservation & Wildlife Protection Services,,,
Papua New Guinea,2014,aggr,1449.1,Economic/Agriculture,245,2455,Policy Co-ordination and Evaluation,,,
Papua New Guinea,2013,aggr,39558.4,Economic/Agriculture,247,,Department of Agriculture and Livestock,,,
Papua New Guinea,2012,aggr,78307.2,Economic/Agriculture,247,,Department of Agriculture and Livestock,,,
Papua New Guinea,2014,aggr,46581.5,Economic/Agriculture,247,,Department of Agriculture and Livestock,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,247,2471,"National Rubber Rehabilitation, Expansion and Nursery Prog.",,,
Papua New Guinea,2012,aggr,4408.7,Economic/Agriculture,247,2472,"Policy, Planning and Coordination",,,
Papua New Guinea,2012,aggr,7023.4,Economic/Agriculture,247,2473,Technical & Field Services,,,
Papua New Guinea,2012,aggr,2414.5,Economic/Agriculture,247,2474,Provincial & Industry Support Services,,,
Papua New Guinea,2012,aggr,2237.7,Economic/Agriculture,247,2475,"Food Security, Management & Coordination",,,
Papua New Guinea,2012,aggr,7949.1,Economic/Agriculture,247,2476,Rubber Industry Development,,,
Papua New Guinea,2012,aggr,1502.1,Economic/Agriculture,247,2477,Prov Industry & Support Services-Momase,,,
Papua New Guinea,2012,aggr,1342.7,Economic/Agriculture,247,2478,Prov Industry Support Services-Highlands,,,
Papua New Guinea,2012,aggr,1558.4,Economic/Agriculture,247,2479,Prov Industry Support Services-Islands,,,
Papua New Guinea,2012,aggr,13435.6,Economic/Agriculture,247,24791,Productive Partnership for Agriculture Development,,,
Papua New Guinea,2012,aggr,500.0,Economic/Agriculture,247,24792,Smallholder Rice Project Phase II,,,
Papua New Guinea,2012,aggr,31160.5,Economic/Agriculture,247,24793,Top Management and General Administration,,,
Papua New Guinea,2012,aggr,4774.5,Economic/Agriculture,247,24794,Training and Extension Services Support,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,247,24795,Agriculture Extension,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,247,24796,Export Crops Promotion & Development,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,247,2471,"National Rubber Rehabilitation, Expansion and Nursery Prog.",,,
Papua New Guinea,2013,aggr,4836.4,Economic/Agriculture,247,2472,"Policy, Planning and Coordination",,,
Papua New Guinea,2013,aggr,1335.3,Economic/Agriculture,247,2473,Technical & Field Services,,,
Papua New Guinea,2013,aggr,619.7,Economic/Agriculture,247,2474,Provincial & Industry Support Services,,,
Papua New Guinea,2013,aggr,1528.4,Economic/Agriculture,247,2475,"Food Security, Management & Coordination",,,
Papua New Guinea,2013,aggr,947.3,Economic/Agriculture,247,2476,Rubber Industry Development,,,
Papua New Guinea,2013,aggr,614.9,Economic/Agriculture,247,2477,Prov Industry & Support Services-Momase,,,
Papua New Guinea,2013,aggr,645.6,Economic/Agriculture,247,2478,Prov Industry Support Services-Highlands,,,
Papua New Guinea,2013,aggr,636.4,Economic/Agriculture,247,2479,Prov Industry Support Services-Islands,,,
Papua New Guinea,2013,aggr,15445.0,Economic/Agriculture,247,24791,Productive Partnership for Agriculture Development,,,
Papua New Guinea,2013,aggr,2982.0,Economic/Agriculture,247,24792,Smallholder Rice Project Phase II,,,
Papua New Guinea,2013,aggr,4583.7,Economic/Agriculture,247,24793,Top Management and General Administration,,,
Papua New Guinea,2013,aggr,3537.7,Economic/Agriculture,247,24794,Training and Extension Services Support,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,247,24795,Agriculture Extension,,,
Papua New Guinea,2013,aggr,1846.0,Economic/Agriculture,247,24796,Export Crops Promotion & Development,,,
Papua New Guinea,2014,aggr,3000.0,Economic/Agriculture,247,2471,"National Rubber Rehabilitation, Expansion and Nursery Prog.",,,
Papua New Guinea,2014,aggr,1590.2,Economic/Agriculture,247,2472,"Policy, Planning and Coordination",,,
Papua New Guinea,2014,aggr,1388.6,Economic/Agriculture,247,2473,Technical & Field Services,,,
Papua New Guinea,2014,aggr,603.7,Economic/Agriculture,247,2474,Provincial & Industry Support Services,,,
Papua New Guinea,2014,aggr,1490.8,Economic/Agriculture,247,2475,"Food Security, Management & Coordination",,,
Papua New Guinea,2014,aggr,934.2,Economic/Agriculture,247,2476,Rubber Industry Development,,,
Papua New Guinea,2014,aggr,614.9,Economic/Agriculture,247,2477,Prov Industry & Support Services-Momase,,,
Papua New Guinea,2014,aggr,649.7,Economic/Agriculture,247,2478,Prov Industry Support Services-Highlands,,,
Papua New Guinea,2014,aggr,631.4,Economic/Agriculture,247,2479,Prov Industry Support Services-Islands,,,
Papua New Guinea,2014,aggr,12219.0,Economic/Agriculture,247,24791,Productive Partnership for Agriculture Development,,,
Papua New Guinea,2014,aggr,3023.0,Economic/Agriculture,247,24792,Smallholder Rice Project Phase II,,,
Papua New Guinea,2014,aggr,4617.6,Economic/Agriculture,247,24793,Top Management and General Administration,,,
Papua New Guinea,2014,aggr,3818.4,Economic/Agriculture,247,24794,Training and Extension Services Support,,,
Papua New Guinea,2014,aggr,12000.0,Economic/Agriculture,247,24795,Agriculture Extension,,,
Papua New Guinea,2014,aggr,0.0,Economic/Agriculture,247,24796,Export Crops Promotion & Development,,,
Papua New Guinea,2013,aggr,37214.2,Economic/Agriculture,252,,Department of Lands & Physical Planning,,,
Papua New Guinea,2012,aggr,47299.6,Economic/Agriculture,252,,Department of Lands & Physical Planning,,,
Papua New Guinea,2014,aggr,62028.2,Economic/Agriculture,252,,Department of Lands & Physical Planning,,,
Papua New Guinea,2012,aggr,5516.0,Economic/Agriculture,252,2521,Land Administration Standards and Quality Control,,,
Papua New Guinea,2012,aggr,31728.0,Economic/Agriculture,252,2522,Land Resource Information and Development,,,
Papua New Guinea,2012,aggr,266.6,Economic/Agriculture,252,2523,Ministerial Services,,,
Papua New Guinea,2012,aggr,7250.8,Economic/Agriculture,252,2524,Operational Efficiency,,,
Papua New Guinea,2012,aggr,1133.3,Economic/Agriculture,252,2525,Policy Analysis and Development,,,
Papua New Guinea,2012,aggr,1404.9,Economic/Agriculture,252,2526,Top Management and General Administration,,,
Papua New Guinea,2013,aggr,6865.8,Economic/Agriculture,252,2521,Land Administration Standards and Quality Control,,,
Papua New Guinea,2013,aggr,22109.6,Economic/Agriculture,252,2522,Land Resource Information and Development,,,
Papua New Guinea,2013,aggr,438.8,Economic/Agriculture,252,2523,Ministerial Services,,,
Papua New Guinea,2013,aggr,4900.0,Economic/Agriculture,252,2524,Operational Efficiency,,,
Papua New Guinea,2013,aggr,1200.0,Economic/Agriculture,252,2525,Policy Analysis and Development,,,
Papua New Guinea,2013,aggr,1700.0,Economic/Agriculture,252,2526,Top Management and General Administration,,,
Papua New Guinea,2014,aggr,6807.0,Economic/Agriculture,252,2521,Land Administration Standards and Quality Control,,,
Papua New Guinea,2014,aggr,22120.7,Economic/Agriculture,252,2522,Land Resource Information and Development,,,
Papua New Guinea,2014,aggr,393.7,Economic/Agriculture,252,2523,Ministerial Services,,,
Papua New Guinea,2014,aggr,4784.0,Economic/Agriculture,252,2524,Operational Efficiency,,,
Papua New Guinea,2014,aggr,26211.4,Economic/Agriculture,252,2525,Policy Analysis and Development,,,
Papua New Guinea,2014,aggr,1711.4,Economic/Agriculture,252,2526,Top Management and General Administration,,,
Papua New Guinea,2013,aggr,13605.3,Economic/Agriculture,254,,Department of Mineral Policy and Geohazards Management,,,
Papua New Guinea,2012,aggr,8383.3,Economic/Agriculture,254,,Department of Mineral Policy and Geohazards Management,,,
Papua New Guinea,2014,aggr,13276.6,Economic/Agriculture,254,,Department of Mineral Policy and Geohazards Management,,,
Papua New Guinea,2012,aggr,4761.4,Economic/Agriculture,254,2541,Corporate Services,,,
Papua New Guinea,2012,aggr,834.6,Economic/Agriculture,254,2542,Volcanological Observatory,,,
Papua New Guinea,2012,aggr,369.2,Economic/Agriculture,254,2543,Engineering Geology,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,254,2544,Rabaul Volcanological Observatory Relocation,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,254,2545,Landslides Hazard Mapping - Highlands Highway Project,,,
Papua New Guinea,2012,aggr,16.0,Economic/Agriculture,254,2546,Exploration & Mining Assessment & Regulation,,,
Papua New Guinea,2012,aggr,938.7,Economic/Agriculture,254,2547,Geological Survey,,,
Papua New Guinea,2012,aggr,699.7,Economic/Agriculture,254,2548,Mineral Policy Advisory Services,,,
Papua New Guinea,2012,aggr,276.2,Economic/Agriculture,254,2549,Legal Advisory Services,,,
Papua New Guinea,2012,aggr,487.5,Economic/Agriculture,254,25491,Exploration And Mining Assessment And Regulation,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,254,25492,Finalizing the Geothermal Research Policy,,,
Papua New Guinea,2013,aggr,4111.8,Economic/Agriculture,254,2541,Corporate Services,,,
Papua New Guinea,2013,aggr,1149.7,Economic/Agriculture,254,2542,Volcanological Observatory,,,
Papua New Guinea,2013,aggr,703.2,Economic/Agriculture,254,2543,Engineering Geology,,,
Papua New Guinea,2013,aggr,3000.0,Economic/Agriculture,254,2544,Rabaul Volcanological Observatory Relocation,,,
Papua New Guinea,2013,aggr,2338.0,Economic/Agriculture,254,2545,Landslides Hazard Mapping - Highlands Highway Project,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,254,2546,Exploration & Mining Assessment & Regulation,,,
Papua New Guinea,2013,aggr,869.8,Economic/Agriculture,254,2547,Geological Survey,,,
Papua New Guinea,2013,aggr,948.8,Economic/Agriculture,254,2548,Mineral Policy Advisory Services,,,
Papua New Guinea,2013,aggr,484.0,Economic/Agriculture,254,2549,Legal Advisory Services,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,254,25491,Exploration And Mining Assessment And Regulation,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,254,25492,Finalizing the Geothermal Research Policy,,,
Papua New Guinea,2014,aggr,4166.3,Economic/Agriculture,254,2541,Corporate Services,,,
Papua New Guinea,2014,aggr,1154.8,Economic/Agriculture,254,2542,Volcanological Observatory,,,
Papua New Guinea,2014,aggr,708.7,Economic/Agriculture,254,2543,Engineering Geology,,,
Papua New Guinea,2014,aggr,3000.0,Economic/Agriculture,254,2544,Rabaul Volcanological Observatory Relocation,,,
Papua New Guinea,2014,aggr,1600.0,Economic/Agriculture,254,2545,Landslides Hazard Mapping - Highlands Highway Project,,,
Papua New Guinea,2014,aggr,0.0,Economic/Agriculture,254,2546,Exploration & Mining Assessment & Regulation,,,
Papua New Guinea,2014,aggr,876.7,Economic/Agriculture,254,2547,Geological Survey,,,
Papua New Guinea,2014,aggr,954.7,Economic/Agriculture,254,2548,Mineral Policy Advisory Services,,,
Papua New Guinea,2014,aggr,488.4,Economic/Agriculture,254,2549,Legal Advisory Services,,,
Papua New Guinea,2014,aggr,0.0,Economic/Agriculture,254,25491,Exploration And Mining Assessment And Regulation,,,
Papua New Guinea,2014,aggr,327.0,Economic/Agriculture,254,25492,Finalizing the Geothermal Research Policy,,,
Papua New Guinea,2013,aggr,23999.0,Economic/Agriculture,255,,Department of Petroleum and Energy,,,
Papua New Guinea,2012,aggr,35563.2,Economic/Agriculture,255,,Department of Petroleum and Energy,,,
Papua New Guinea,2014,aggr,26787.1,Economic/Agriculture,255,,Department of Petroleum and Energy,,,
Papua New Guinea,2012,aggr,17670.9,Economic/Agriculture,255,2551,Corporate Services,,,
Papua New Guinea,2012,aggr,16208.6,Economic/Agriculture,255,2552,Development and Regulation of Petroleum Resources,,,
Papua New Guinea,2012,aggr,1610.0,Economic/Agriculture,255,2553,Energy Planning Services,,,
Papua New Guinea,2012,aggr,73.7,Economic/Agriculture,255,2554,Minor Power Houses,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,255,2555,Electricity Management Committee Secretariat,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,255,2556,Independent Issues Committee,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,255,2557,Energy Sector Development Project,,,
Papua New Guinea,2013,aggr,5494.8,Economic/Agriculture,255,2551,Corporate Services,,,
Papua New Guinea,2013,aggr,13251.2,Economic/Agriculture,255,2552,Development and Regulation of Petroleum Resources,,,
Papua New Guinea,2013,aggr,4250.0,Economic/Agriculture,255,2553,Energy Planning Services,,,
Papua New Guinea,2013,aggr,253.0,Economic/Agriculture,255,2554,Minor Power Houses,,,
Papua New Guinea,2013,aggr,750.0,Economic/Agriculture,255,2555,Electricity Management Committee Secretariat,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,255,2556,Independent Issues Committee,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,255,2557,Energy Sector Development Project,,,
Papua New Guinea,2014,aggr,4795.2,Economic/Agriculture,255,2551,Corporate Services,,,
Papua New Guinea,2014,aggr,7781.1,Economic/Agriculture,255,2552,Development and Regulation of Petroleum Resources,,,
Papua New Guinea,2014,aggr,4081.9,Economic/Agriculture,255,2553,Energy Planning Services,,,
Papua New Guinea,2014,aggr,259.3,Economic/Agriculture,255,2554,Minor Power Houses,,,
Papua New Guinea,2014,aggr,634.6,Economic/Agriculture,255,2555,Electricity Management Committee Secretariat,,,
Papua New Guinea,2014,aggr,2000.0,Economic/Agriculture,255,2556,Independent Issues Committee,,,
Papua New Guinea,2014,aggr,7235.0,Economic/Agriculture,255,2557,Energy Sector Development Project,,,
Papua New Guinea,2013,aggr,3781.4,Infrastructure,257,,Department of Public Enterprises,,,
Papua New Guinea,2012,aggr,292.2,Infrastructure,257,,Department of Public Enterprises,,,
Papua New Guinea,2014,aggr,3822.2,Infrastructure,257,,Department of Public Enterprises,,,
Papua New Guinea,2013,aggr,56640.7,Infrastructure,258,,Department of Information and Communication,,,
Papua New Guinea,2012,aggr,32782.7,Infrastructure,258,,Department of Information and Communication,,,
Papua New Guinea,2014,aggr,61817.2,Infrastructure,258,,Department of Information and Communication,,,
Papua New Guinea,2012,aggr,3583.0,Infrastructure,258,2581,Office of State Enterprises & Comms,,,
Papua New Guinea,2012,aggr,232.7,Infrastructure,258,2582,Minister's Admin Support Services,,,
Papua New Guinea,2012,aggr,14478.9,Infrastructure,258,2583,Government Information Systems,,,
Papua New Guinea,2012,aggr,14488.1,Infrastructure,258,2584,Rural Telecommunication,,,
Papua New Guinea,2013,aggr,3984.7,Infrastructure,258,2581,Office of State Enterprises & Comms,,,
Papua New Guinea,2013,aggr,300.0,Infrastructure,258,2582,Minister's Admin Support Services,,,
Papua New Guinea,2013,aggr,38570.0,Infrastructure,258,2583,Government Information Systems,,,
Papua New Guinea,2013,aggr,13786.0,Infrastructure,258,2584,Rural Telecommunication,,,
Papua New Guinea,2014,aggr,3941.7,Infrastructure,258,2581,Office of State Enterprises & Comms,,,
Papua New Guinea,2014,aggr,307.5,Infrastructure,258,2582,Minister's Admin Support Services,,,
