Country,Year,Type,Value,Sector,Department,Programme,Sub-Programme,Name,Notes,Changes
Kiribati,2006,aggr,109683283.1,,,,,,,
Kiribati,2007,aggr,27178477,Economic affairs ,,,,Economic affairs ,,
Kiribati,2007,aggr,1504801,Economic affairs ,Ministry of Commerce Industry and Cooperatives,,,Ministry of Commerce Industry and Cooperatives,,
Kiribati,2007,aggr,304254.27,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Business Promotion,,Business Promotion,,
Kiribati,2007,aggr,78375,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Business Regulation,,Business Regulation,,
Kiribati,2007,aggr,465575.77,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Policy Development,,Policy Development,,
Kiribati,2007,aggr,116472.64,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Promotion of Commerce Industry and Tourism in Kiribati,,Promotion of Commerce Industry and Tourism in Kiribati,,
Kiribati,2007,aggr,0,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Promotion of Foreign Investments,,Promotion of Foreign Investments,,
Kiribati,2007,aggr,538513.09,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Regulation and Christmas Island Development,,Regulation and Christmas Island Development,,
Kiribati,2007,aggr,1609.75,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Services to Cooperatives,,Services to Cooperatives,,
Kiribati,2007,aggr,8793962,Economic affairs ,Ministry of Commerce Transport and Tourism Development,,,Ministry of Commerce Transport and Tourism Development,,
Kiribati,2007,aggr,5453992.49,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Administration and Policy Development,,Administration and Policy Development,,
Kiribati,2007,aggr,223175.44,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Administration and Regulation of Civil Aviation,,Administration and Regulation of Civil Aviation,,
Kiribati,2007,aggr,,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Information Technology,,Information Technology,,
Kiribati,2007,aggr,522121.37,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Meteorological Information,,Meteorological Information,,
Kiribati,2007,aggr,1272360.77,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Operation of Airports,,Operation of Airports,,
Kiribati,2007,aggr,113900.99,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Philatelic Bureau,,Philatelic Bureau,,
Kiribati,2007,aggr,304657.27,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Postal Services,,Postal Services,,
Kiribati,2007,aggr,215739.31,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Printing Services,,Printing Services,,
Kiribati,2007,aggr,192310.18,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Promotion of Tourism,,Promotion of Tourism,,
Kiribati,2007,aggr,74832.98,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Safer Navigational Infrastructure,,Safer Navigational Infrastructure,,
Kiribati,2007,aggr,142031.52,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Search and Rescue,,Search and Rescue,,
Kiribati,2007,aggr,278839.62,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Services to Shipping,,Services to Shipping,,
Kiribati,2007,aggr,946725,Economic affairs ,Ministry of Environment Lands and Agriculture Development,,,Ministry of Environment Lands and Agriculture Development,,
Kiribati,2007,aggr,946724.99,Economic affairs ,Ministry of Environment Lands and Agriculture Development,Services to Agriculture and Livestock,,Services to Agriculture and Livestock,,
Kiribati,2007,aggr,2187172,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,,,Ministry of Fisheries and Mineral Resource Development,,
Kiribati,2007,aggr,253716.47,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Information Technology ,,Information Technology ,,
Kiribati,2007,aggr,1036687.88,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Licensing and Fisheries,,Licensing and Fisheries,,
Kiribati,2007,aggr,38666.54,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Management of Mineral Resources,,Management of Mineral Resources,,
Kiribati,2007,aggr,217823.08,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Planning,,Planning,,
Kiribati,2007,aggr,640278.3,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Policy Resource and Development,,Policy Resource and Development,,
Kiribati,2007,aggr,2771644,Economic affairs ,Ministry of Labour & Human Resource Development,,,Ministry of Labour & Human Resource Development,,
Kiribati,2007,aggr,507895.78,Economic affairs ,Ministry of Labour & Human Resource Development,Fisheries Training Centre,,Fisheries Training Centre,,
Kiribati,2007,aggr,547004.82,Economic affairs ,Ministry of Labour & Human Resource Development,KIT Services,,KIT Services,,
Kiribati,2007,aggr,349349.03,Economic affairs ,Ministry of Labour & Human Resource Development,Labour Services,,Labour Services,,
Kiribati,2007,aggr,925174.35,Economic affairs ,Ministry of Labour & Human Resource Development,Marine Training Centre,,Marine Training Centre,,
Kiribati,2007,aggr,442219.94,Economic affairs ,Ministry of Labour & Human Resource Development,Policy Development,,Policy Development,,
Kiribati,2007,aggr,3711143,Economic affairs ,Ministry of Public Works and Utilities,,,Ministry of Public Works and Utilities,,
Kiribati,2007,aggr,790170.62,Economic affairs ,Ministry of Public Works and Utilities,Civil Engineering Services,,Civil Engineering Services,,
Kiribati,2007,aggr,573256.85,Economic affairs ,Ministry of Public Works and Utilities,Construction Services,,Construction Services,,
Kiribati,2007,aggr,55569.57,Economic affairs ,Ministry of Public Works and Utilities,Electricity for Public Places,,Electricity for Public Places,,
Kiribati,2007,aggr,97749.47,Economic affairs ,Ministry of Public Works and Utilities,Energy Planning,,Energy Planning,,
Kiribati,2007,aggr,165277.86,Economic affairs ,Ministry of Public Works and Utilities,Joinery Services,,Joinery Services,,
Kiribati,2007,aggr,1311529.28,Economic affairs ,Ministry of Public Works and Utilities,Policy Advice,,Policy Advice,,
Kiribati,2007,aggr,152668.67,Economic affairs ,Ministry of Public Works and Utilities,Public Works,,Public Works,,
Kiribati,2007,aggr,242130.65,Economic affairs ,Ministry of Public Works and Utilities,Technical and Design Services,,Technical and Design Services,,
Kiribati,2007,aggr,322789.95,Economic affairs ,Ministry of Public Works and Utilities,Water Supply,,Water Supply,,
Kiribati,2007,aggr,7263031,Economic affairs ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2007,aggr,1530,Economic affairs ,Other Government Expenses,Air Kiribati Subsidy,,Air Kiribati Subsidy,,
Kiribati,2007,aggr,5500000,Economic affairs ,Other Government Expenses,Copra Price Subsidy,,Copra Price Subsidy,,
Kiribati,2007,aggr,,Economic affairs ,Other Government Expenses,DBK,,DBK,,
Kiribati,2007,aggr,,Economic affairs ,Other Government Expenses,GoK W/Capital Guarantee Corp,,GoK W/Capital Guarantee Corp,,
Kiribati,2007,aggr,0,Economic affairs ,Other Government Expenses,GoK Working Capital KMEL,,GoK Working Capital KMEL,,
Kiribati,2007,aggr,150000,Economic affairs ,Other Government Expenses,Gov. O/S Debts with KSCL,,Gov. O/S Debts with KSCL,,
Kiribati,2007,aggr,0,Economic affairs ,Other Government Expenses,Int. Air Services Subsidy,,Int. Air Services Subsidy,,
Kiribati,2007,aggr,,Economic affairs ,Other Government Expenses,Kiritimati Maint. Contribution,,Kiritimati Maint. Contribution,,
Kiribati,2007,aggr,,Economic affairs ,Other Government Expenses,MLHRD,,MLHRD,,
Kiribati,2007,aggr,,Economic affairs ,Other Government Expenses,NA,,NA,,
Kiribati,2007,aggr,480000,Economic affairs ,Other Government Expenses,PUB,,PUB,,
Kiribati,2007,aggr,,Economic affairs ,Other Government Expenses,Subsidy to Betio Shipyard Ltd,,Subsidy to Betio Shipyard Ltd,,
Kiribati,2007,aggr,,Economic affairs ,Other Government Expenses,Subsidy to KHC,,Subsidy to KHC,,
Kiribati,2007,aggr,1101300.91,Economic affairs ,Other Government Expenses,Support Grants,,Support Grants,,
Kiribati,2007,aggr,10200,Economic affairs ,Other Government Expenses,Village Banks Subsidy,,Village Banks Subsidy,,
Kiribati,2007,aggr,20000,Economic affairs ,Other Government Expenses,Volunt. Org. Grants,,Volunt. Org. Grants,,
Kiribati,2007,aggr,22695829.73,Education ,,,,Education ,,
Kiribati,2007,aggr,311592.44,Education ,Conducting and Provision of Exams,,,Conducting and Provision of Exams,,
Kiribati,2007,aggr,4625428.98,Education ,Junior Secondary Education,,,Junior Secondary Education,,
Kiribati,2007,aggr,1659275.51,Education ,KGV and EBS Secondary School,,,KGV and EBS Secondary School,,
Kiribati,2007,aggr,1064194.38,Education ,Policy Advice,,,Policy Advice,,
Kiribati,2007,aggr,6389600.86,Education ,Primary Education Services,,,Primary Education Services,,
Kiribati,2007,aggr,221471.9,Education ,Provision of Library and Archival Services,,,Provision of Library and Archival Services,,
Kiribati,2007,aggr,1705937.47,Education ,Support to Non-Formal Education,,,Support to Non-Formal Education,,
Kiribati,2007,aggr,476326.25,Education ,Teabike College Secondary School,,,Teabike College Secondary School,,
Kiribati,2007,aggr,938631.08,Education ,Teacher Training,,,Teacher Training,,
Kiribati,2007,aggr,635953.66,Education ,Teachers Training,,,Teachers Training,,
Kiribati,2007,aggr,3047828.81,Education ,Teaching Resources ,,,Teaching Resources ,,
Kiribati,2007,aggr,219086.23,Education ,Youth and Sport,,,Youth and Sport,,
Kiribati,2007,aggr,1400502.16,Education ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2007,aggr,1400502.16,Education ,Other Government Expenses,USP,,USP,,
Kiribati,2007,aggr,1115728.31,Environmental protection ,,,,Environmental protection ,,
Kiribati,2007,aggr,551292.51,Environmental protection ,Administration,,,Administration,,
Kiribati,2007,aggr,4538.42,Environmental protection ,Agriculture,,,Agriculture,,
Kiribati,2007,aggr,559897.38,Environmental protection ,Lands and Survey,,,Lands and Survey,,
Kiribati,2007,aggr,25839270.5,General public services ,,,,General public services ,,
Kiribati,2007,aggr,0,General public services ,Contribution to the Development Fund,,,Contribution to the Development Fund,,
Kiribati,2007,aggr,526033.58,General public services ,Kiribati National Audit Office,,,Kiribati National Audit Office,,
Kiribati,2007,aggr,68650.41,General public services ,Kiribati National Audit Office,Audits of Local Government,,Audits of Local Government,,
Kiribati,2007,aggr,81763.86,General public services ,Kiribati National Audit Office,Audits of Statutory Authorities,,Audits of Statutory Authorities,,
Kiribati,2007,aggr,375619.31,General public services ,Kiribati National Audit Office,Government Audits,,Government Audits,,
Kiribati,2007,aggr,1913334.69,General public services ,Maneaba ni Maungatabu,,,Maneaba ni Maungatabu,,
Kiribati,2007,aggr,748722.89,General public services ,Maneaba ni Maungatabu,Administration and Support Services,,Administration and Support Services,,
Kiribati,2007,aggr,125383.18,General public services ,Maneaba ni Maungatabu,Parliamentary Committees,,Parliamentary Committees,,
Kiribati,2007,aggr,1039228.62,General public services ,Maneaba ni Maungatabu,Parliamentary Meetings,,Parliamentary Meetings,,
Kiribati,2007,aggr,635270.99,General public services ,Ministry of Environment Lands and Agriculture Development,,,Ministry of Environment Lands and Agriculture Development,,
Kiribati,2007,aggr,310,General public services ,Ministry of Environment Lands and Agriculture Development,Environment,,Environment,,
Kiribati,2007,aggr,634960.99,General public services ,Ministry of Environment Lands and Agriculture Development,Land Adminstration,,Land Adminstration,,
Kiribati,2007,aggr,3567512.22,General public services ,Ministry of Finance and Economic Development,,,Ministry of Finance and Economic Development,,
Kiribati,2007,aggr,1506396.4,General public services ,Ministry of Finance and Economic Development,Administration Policy Advice and Support Services,,Administration Policy Advice and Support Services,,
Kiribati,2007,aggr,482843.82,General public services ,Ministry of Finance and Economic Development,Customs & Border Management,,Customs & Border Management,,
Kiribati,2007,aggr,256720.92,General public services ,Ministry of Finance and Economic Development,Economic Planning & Budget Management,,Economic Planning & Budget Management,,
Kiribati,2007,aggr,82942.04,General public services ,Ministry of Finance and Economic Development,Internal Audit,,Internal Audit,,
Kiribati,2007,aggr,,General public services ,Ministry of Finance and Economic Development,IT,,IT,,
Kiribati,2007,aggr,,General public services ,Ministry of Finance and Economic Development,NA,,NA,,
Kiribati,2007,aggr,667324.71,General public services ,Ministry of Finance and Economic Development,Rec. Acct. Transactions & Fin. Rpts.,,Rec. Acct. Transactions & Fin. Rpts.,,
Kiribati,2007,aggr,256551.1,General public services ,Ministry of Finance and Economic Development,Statistical Services,,Statistical Services,,
Kiribati,2007,aggr,314733.23,General public services ,Ministry of Finance and Economic Development,Taxation Administration,,Taxation Administration,,
Kiribati,2007,aggr,690080.3,General public services ,Ministry of Foreign Affairs and Immigration,,,Ministry of Foreign Affairs and Immigration,,
Kiribati,2007,aggr,89164.89,General public services ,Ministry of Foreign Affairs and Immigration,Immigration Services,,Immigration Services,,
Kiribati,2007,aggr,65375.02,General public services ,Ministry of Foreign Affairs and Immigration,Kiribati High Commission,,Kiribati High Commission,,
Kiribati,2007,aggr,535540.39,General public services ,Ministry of Foreign Affairs and Immigration,Policy Development,,Policy Development,,
Kiribati,2007,aggr,5455501.54,General public services ,Ministry of Internal and Social Affairs,,,Ministry of Internal and Social Affairs,,
Kiribati,2007,aggr,1853687.17,General public services ,Ministry of Internal and Social Affairs,Assistance to Local Governments,,Assistance to Local Governments,,
Kiribati,2007,aggr,148319.5,General public services ,Ministry of Internal and Social Affairs,Civil Registration,,Civil Registration,,
Kiribati,2007,aggr,10912,General public services ,Ministry of Internal and Social Affairs,Land Adminstration,,Land Adminstration,,
Kiribati,2007,aggr,,General public services ,Ministry of Internal and Social Affairs,NA,,NA,,
Kiribati,2007,aggr,1396371.44,General public services ,Ministry of Internal and Social Affairs,Policy Development,,Policy Development,,
Kiribati,2007,aggr,2046211.43,General public services ,Ministry of Internal and Social Affairs,Promoting Rural Development,,Promoting Rural Development,,
Kiribati,2007,aggr,3571890.93,General public services ,Ministry of Line and Phoenix Island Development,,,Ministry of Line and Phoenix Island Development,,
Kiribati,2007,aggr,1217579,General public services ,Ministry of Line and Phoenix Island Development,Administration & Policy Development,,Administration & Policy Development,,
Kiribati,2007,aggr,0,General public services ,Ministry of Line and Phoenix Island Development,Civil Engineering,,Civil Engineering,,
Kiribati,2007,aggr,201995.77,General public services ,Ministry of Line and Phoenix Island Development,Civil Unit,,Civil Unit,,
Kiribati,2007,aggr,659802.78,General public services ,Ministry of Line and Phoenix Island Development,Development Planning Unit,,Development Planning Unit,,
Kiribati,2007,aggr,470336.67,General public services ,Ministry of Line and Phoenix Island Development,Electricity Distribution,,Electricity Distribution,,
Kiribati,2007,aggr,44542.96,General public services ,Ministry of Line and Phoenix Island Development,Electricity Generation,,Electricity Generation,,
Kiribati,2007,aggr,171679.56,General public services ,Ministry of Line and Phoenix Island Development,Finance Management,,Finance Management,,
Kiribati,2007,aggr,,General public services ,Ministry of Line and Phoenix Island Development,Housing,,Housing,,
Kiribati,2007,aggr,203541.89,General public services ,Ministry of Line and Phoenix Island Development,Information Technology,,Information Technology,,
Kiribati,2007,aggr,79348.22,General public services ,Ministry of Line and Phoenix Island Development,IT Services,,IT Services,,
Kiribati,2007,aggr,,General public services ,Ministry of Line and Phoenix Island Development,Public Works Development,,Public Works Development,,
Kiribati,2007,aggr,359683.77,General public services ,Ministry of Line and Phoenix Island Development,Solar Salt Unit,,Solar Salt Unit,,
Kiribati,2007,aggr,163380.31,General public services ,Ministry of Line and Phoenix Island Development,Water Supply,,Water Supply,,
Kiribati,2007,aggr,1585747.73,General public services ,Office of Te Beretitenti,,,Office of Te Beretitenti,,
Kiribati,2007,aggr,1468855.48,General public services ,Office of Te Beretitenti,Administration and Policy Development,,Administration and Policy Development,,
Kiribati,2007,aggr,,General public services ,Office of Te Beretitenti,Land Grievances Registration Tribunal,,Land Grievances Registration Tribunal,,
Kiribati,2007,aggr,116892.25,General public services ,Office of Te Beretitenti,Support to the Beretitenti,,Support to the Beretitenti,,
Kiribati,2007,aggr,3720619.3,General public services ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2007,aggr,,General public services ,Other Government Expenses,25th Ann. Indp. - OB,,25th Ann. Indp. - OB,,
Kiribati,2007,aggr,5933.53,General public services ,Other Government Expenses,Commission of Enquiry,,Commission of Enquiry,,
Kiribati,2007,aggr,,General public services ,Other Government Expenses,Construction of HMLPID House,,Construction of HMLPID House,,
Kiribati,2007,aggr,95997.38,General public services ,Other Government Expenses,Contribution (MFAI),,Contribution (MFAI),,
Kiribati,2007,aggr,108580,General public services ,Other Government Expenses,Council Charges,,Council Charges,,
Kiribati,2007,aggr,347004.42,General public services ,Other Government Expenses,Elections,,Elections,,
Kiribati,2007,aggr,27691.9,General public services ,Other Government Expenses,Ferry Services to Islands,,Ferry Services to Islands,,
Kiribati,2007,aggr,498614.67,General public services ,Other Government Expenses,Gov. Buildings Repair & Maint.,,Gov. Buildings Repair & Maint.,,
Kiribati,2007,aggr,,General public services ,Other Government Expenses,Gov. O/S with PVU,,Gov. O/S with PVU,,
Kiribati,2007,aggr,1661458.53,General public services ,Other Government Expenses,Land Rent,,Land Rent,,
Kiribati,2007,aggr,,General public services ,Other Government Expenses,Local Total,,Local Total,,
Kiribati,2007,aggr,,General public services ,Other Government Expenses,MCTTD,,MCTTD,,
Kiribati,2007,aggr,,General public services ,Other Government Expenses,MELAD,,MELAD,,
Kiribati,2007,aggr,,General public services ,Other Government Expenses,MEYSD,,MEYSD,,
Kiribati,2007,aggr,,General public services ,Other Government Expenses,MFED,,MFED,,
Kiribati,2007,aggr,,General public services ,Other Government Expenses,MHMS,,MHMS,,
Kiribati,2007,aggr,4700,General public services ,Other Government Expenses,MISA 1,,MISA 1,,
Kiribati,2007,aggr,,General public services ,Other Government Expenses,NA,,NA,,
Kiribati,2007,aggr,2213.4,General public services ,Other Government Expenses,National Disaster,,National Disaster,,
Kiribati,2007,aggr,,General public services ,Other Government Expenses,OB 2,,OB 2,,
Kiribati,2007,aggr,0,General public services ,Other Government Expenses,Other Payments - MFMRD,,Other Payments - MFMRD,,
Kiribati,2007,aggr,938707.95,General public services ,Other Government Expenses,Other Payments - MISA,,Other Payments - MISA,,
Kiribati,2007,aggr,,General public services ,Other Government Expenses,Other Payments - OB,,Other Payments - OB,,
Kiribati,2007,aggr,293.06,General public services ,Other Government Expenses,PSO,,PSO,,
Kiribati,2007,aggr,29424.46,General public services ,Other Government Expenses,Sal. KPF Pen. Contribution,,Sal. KPF Pen. Contribution,,
Kiribati,2007,aggr,,General public services ,Other Government Expenses,Secondary Mission Schools,,Secondary Mission Schools,,
Kiribati,2007,aggr,2284000,General public services ,Public Debt,,,Public Debt,,
Kiribati,2007,aggr,2284000,General public services ,Public Debt,Debt Servicing,,Debt Servicing,,
Kiribati,2007,aggr,166660.38,General public services ,Public Service Commission,,,Public Service Commission,,
Kiribati,2007,aggr,166660.38,General public services ,Public Service Commission,Servicing PSC,,Servicing PSC,,
Kiribati,2007,aggr,1722618.84,General public services ,Public Service Office,,,Public Service Office,,
Kiribati,2007,aggr,852503.18,General public services ,Public Service Office,Administration and Policy Development,,Administration and Policy Development,,
Kiribati,2007,aggr,554507.9,General public services ,Public Service Office,Human Resource Management,,Human Resource Management,,
Kiribati,2007,aggr,186400.18,General public services ,Public Service Office,Human Resource Planning and Development,,Human Resource Planning and Development,,
Kiribati,2007,aggr,129207.58,General public services ,Public Service Office,Information Technology Services,,Information Technology Services,,
Kiribati,2007,aggr,18518893.52,Health ,,,,Health ,,
Kiribati,2007,aggr,5955053.46,Health ,Administration,,,Administration,,
Kiribati,2007,aggr,1946.6,Health ,Communicable Disease Control,,,Communicable Disease Control,,
Kiribati,2007,aggr,171.5,Health ,Dental Serives,,,Dental Serives,,
Kiribati,2007,aggr,371623.14,Health ,Dental Services,,,Dental Services,,
Kiribati,2007,aggr,1.09,Health ,HIV and AIDS,,,HIV and AIDS,,
Kiribati,2007,aggr,446013.77,Health ,Laboratory Services,,,Laboratory Services,,
Kiribati,2007,aggr,609916.5,Health ,Linnix Services,,,Linnix Services,,
Kiribati,2007,aggr,1026652.19,Health ,Nursing Care and Medical Training,,,Nursing Care and Medical Training,,
Kiribati,2007,aggr,3658745.1,Health ,Nursing Services,,,Nursing Services,,
Kiribati,2007,aggr,1981943.69,Health ,Pharmacy and Medical Stores,,,Pharmacy and Medical Stores,,
Kiribati,2007,aggr,87764.21,Health ,Physiotherapy Services,,,Physiotherapy Services,,
Kiribati,2007,aggr,2175884.5,Health ,Public Health Services - Curative,,,Public Health Services - Curative,,
Kiribati,2007,aggr,492988.26,Health ,Public Health Services - Preventative,,,Public Health Services - Preventative,,
Kiribati,2007,aggr,176551.78,Health ,Radiology,,,Radiology,,
Kiribati,2007,aggr,1533637.73,Health ,Support Services,,,Support Services,,
Kiribati,2007,aggr,8621285.48,Public order and safety ,,,,Public order and safety ,,
Kiribati,2007,aggr,1417502.42,Public order and safety ,Judiciary,,,Judiciary,,
Kiribati,2007,aggr,187348.27,Public order and safety ,Judiciary,Administration and Policy Support,,Administration and Policy Support,,
Kiribati,2007,aggr,449118.52,Public order and safety ,Judiciary,Judicial Services,,Judicial Services,,
Kiribati,2007,aggr,213162.51,Public order and safety ,Judiciary,Legal and Support Services,,Legal and Support Services,,
Kiribati,2007,aggr,567873.12,Public order and safety ,Judiciary,Magisterial Services,,Magisterial Services,,
Kiribati,2007,aggr,496013.11,Public order and safety ,Office of the Attorney General,,,Office of the Attorney General,,
Kiribati,2007,aggr,112088.8,Public order and safety ,Office of the Attorney General,Civil Laws,,Civil Laws,,
Kiribati,2007,aggr,,Public order and safety ,Office of the Attorney General,Company Registration,,Company Registration,,
Kiribati,2007,aggr,24761.37,Public order and safety ,Office of the Attorney General,Criminal Prosecution,,Criminal Prosecution,,
Kiribati,2007,aggr,,Public order and safety ,Office of the Attorney General,Law Revision,,Law Revision,,
Kiribati,2007,aggr,359162.94,Public order and safety ,Office of the Attorney General,Policy Development,,Policy Development,,
Kiribati,2007,aggr,6707769.95,Public order and safety ,Police and Prisons,,,Police and Prisons,,
Kiribati,2007,aggr,159095.42,Public order and safety ,Police and Prisons,Airport and Domestic Fire Services,,Airport and Domestic Fire Services,,
Kiribati,2007,aggr,381362.45,Public order and safety ,Police and Prisons,Custody and Supervision of Prisoners,,Custody and Supervision of Prisoners,,
Kiribati,2007,aggr,451746.77,Public order and safety ,Police and Prisons,Investigation Prosecution and Intelligence,,Investigation Prosecution and Intelligence,,
Kiribati,2007,aggr,2391243.36,Public order and safety ,Police and Prisons,Maintenance of Law and Order,,Maintenance of Law and Order,,
Kiribati,2007,aggr,2832803.24,Public order and safety ,Police and Prisons,Policy Services,,Policy Services,,
Kiribati,2007,aggr,491518.71,Public order and safety ,Police and Prisons,Surveillance of EEZ,,Surveillance of EEZ,,
Kiribati,2007,aggr,3871.83,Recreation culture and religion ,Ministry of Environment Lands and Agriculture Development,Culture and Tradition,,Culture and Tradition,,
Kiribati,2007,aggr,109655.86,Recreation culture and religion ,,,,Recreation culture and religion ,,
Kiribati,2007,aggr,109655.86,Recreation culture and religion ,Ministry of Internal and Social Affairs,,,Ministry of Internal and Social Affairs,,
Kiribati,2007,aggr,105784.03,Recreation culture and religion ,Ministry of Internal and Social Affairs,Cultural Affairs,,Cultural Affairs,,
Kiribati,2007,aggr,,Recreation culture and religion ,Ministry of Internal and Social Affairs,Youth and Sport,,Youth and Sport,,
Kiribati,2007,aggr,,Recreation culture and religion ,Other Government Expenses,Other Government Expenses,,Other Government Expenses,,
Kiribati,2007,aggr,,Recreation culture and religion ,Other Government Expenses,Other Payments - MEYS,,Other Payments - MEYS,,
Kiribati,2007,aggr,572012.08,Social protection ,,,,Social protection ,,
Kiribati,2007,aggr,133.25,Social protection ,Ministry of Environment Lands and Agriculture Development1,,,Ministry of Environment Lands and Agriculture Development,,
Kiribati,2007,aggr,133.25,Social protection ,Ministry of Environment Lands and Agriculture Development1,Social Welfare,,Social Welfare,,
Kiribati,2007,aggr,571878.83,Social protection ,Ministry of Internal and Social Affairs1,,,Ministry of Internal and Social Affairs,,
Kiribati,2007,aggr,571878.83,Social protection ,Ministry of Internal and Social Affairs1,Social Welfare,,Social Welfare,,
Kiribati,2007,aggr,,Social protection ,Ministry of Internal and Social Affairs1,Women Development Division,,Women Development Division,,
Kiribati,2007,aggr,104651153,,,,,,,
Kiribati,2008,aggr,26885096,Economic affairs ,,,,Economic affairs ,,
Kiribati,2008,aggr,1925974,Economic affairs ,Ministry of Commerce Industry and Cooperatives,,,Ministry of Commerce Industry and Cooperatives,,
Kiribati,2008,aggr,228832.18,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Business Promotion,,Business Promotion,,
Kiribati,2008,aggr,103800,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Business Regulation,,Business Regulation,,
Kiribati,2008,aggr,411606.62,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Policy Development,,Policy Development,,
Kiribati,2008,aggr,110026.56,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Promotion of Commerce Industry and Tourism in Kiribati,,Promotion of Commerce Industry and Tourism in Kiribati,,
Kiribati,2008,aggr,,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Promotion of Foreign Investments,,Promotion of Foreign Investments,,
Kiribati,2008,aggr,1071308.66,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Regulation and Christmas Island Development,,Regulation and Christmas Island Development,,
Kiribati,2008,aggr,400,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Services to Cooperatives,,Services to Cooperatives,,
Kiribati,2008,aggr,6819371,Economic affairs ,Ministry of Commerce Transport and Tourism Development,,,Ministry of Commerce Transport and Tourism Development,,
Kiribati,2008,aggr,3990422.93,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Administration and Policy Development,,Administration and Policy Development,,
Kiribati,2008,aggr,223841.13,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Administration and Regulation of Civil Aviation,,Administration and Regulation of Civil Aviation,,
Kiribati,2008,aggr,,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Information Technology,,Information Technology,,
Kiribati,2008,aggr,331639.36,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Meteorological Information,,Meteorological Information,,
Kiribati,2008,aggr,743473.61,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Operation of Airports,,Operation of Airports,,
Kiribati,2008,aggr,137510.79,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Philatelic Bureau,,Philatelic Bureau,,
Kiribati,2008,aggr,371716.83,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Postal Services,,Postal Services,,
Kiribati,2008,aggr,350485.45,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Printing Services,,Printing Services,,
Kiribati,2008,aggr,186441.64,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Promotion of Tourism,,Promotion of Tourism,,
Kiribati,2008,aggr,82279.61,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Safer Navigational Infrastructure,,Safer Navigational Infrastructure,,
Kiribati,2008,aggr,227790.33,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Search and Rescue,,Search and Rescue,,
Kiribati,2008,aggr,173768.86,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Services to Shipping,,Services to Shipping,,
Kiribati,2008,aggr,1045625,Economic affairs ,Ministry of Environment Lands and Agriculture Development,,,Ministry of Environment Lands and Agriculture Development,,
Kiribati,2008,aggr,1045624.53,Economic affairs ,Ministry of Environment Lands and Agriculture Development,Services to Agriculture and Livestock,,Services to Agriculture and Livestock,,
Kiribati,2008,aggr,2215124,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,,,Ministry of Fisheries and Mineral Resource Development,,
Kiribati,2008,aggr,286936.97,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Information Technology ,,Information Technology ,,
Kiribati,2008,aggr,1141213.24,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Licensing and Fisheries,,Licensing and Fisheries,,
